id,postcode,woonplaats,alternatieve_schrijfwijzen,gemeente,provincie,netnummer,latitude,longitude,soort
3894,8538,Bantega,,Lemsterland,Friesland,514,52.8416244,5.7972027,Adres
3895,8539,Echtenerbrug,,Lemsterland,Friesland,514,52.8733749,5.822319,Adres
3896,8541,Akmarijp,AKMARYP,Skarsterlân,Friesland,566,53.0056557,5.7886028,Adres
3897,8542,Terkaple,,Skarsterlân,Friesland,566,53.0136865,5.7894517,Adres
3898,8551,Woudsend,,Wymbritseradiel,Friesland,514,52.9427599,5.6287027,Adres
3899,8552,Smallebrugge,,Wymbritseradiel,Friesland,514,52.9580538,5.6377756,Adres
3900,8553,Indijk,INDYK,Wymbritseradiel,Friesland,514,52.9467921,5.6018568,Adres
3901,8554,IJpecolsga,YPECOLSGA,Wymbritseradiel,Friesland,514,53.1641642,5.7817542,Adres
3902,8556,Sloten,,Gaasterlân-Sleat,Friesland,514,52.8945213,5.6457171,Adres
3903,8560,Balk,,Gaasterlân-Sleat,Friesland,514,53.0011262,6.2311672,Postbus
3905,8563,Wijckel,WYCKEL,Gaasterlân-Sleat,Friesland,514,52.8889663,5.6247945,Adres
3906,8564,Ruigahuizen,,Gaasterlân-Sleat,Friesland,514,52.8815405,5.5704592,Adres
3907,8565,Sondel,,Gaasterlân-Sleat,Friesland,514,52.8711433,5.5976085,Adres
3908,8566,Nijemirdum,NYEMIRDUM,Gaasterlân-Sleat,Friesland,514,52.8557002,5.5673222,Adres
3909,8567,Oudemirdum,,Gaasterlân-Sleat,Friesland,514,52.8494203,5.5332441,Adres
3910,8571,Harich,,Gaasterlân-Sleat,Friesland,514,52.9024442,5.5636659,Adres
3911,8572,Rijs,,Gaasterlân-Sleat,Friesland,514,52.8632514,5.4992868,Adres
3912,8573,Mirns,,Gaasterlân-Sleat,Friesland,514,52.8567456,5.4649598,Adres
3913,8574,Bakhuizen,,Gaasterlân-Sleat,Friesland,514,52.8686496,5.45515,Adres
3914,8581,Elahuizen,,Gaasterlân-Sleat,Friesland,514,52.9255427,5.5416776,Adres
3915,8582,Oudega,Oudega G.S.,Gaasterlân-Sleat,Friesland,514,52.9044748,5.5226678,Adres
3916,8583,Kolderwolde,,Gaasterlân-Sleat,Friesland,514,52.897222,5.51,Adres
3917,8584,Hemelum,,Nijefurd,Friesland,514,52.880709,5.4560155,Adres
3918,8600,Sneek,,Sneek,Friesland,515,53.0307872,5.6696146,Postbus
3927,8611,Gaastmeer,,Wymbritseradiel,Friesland,515,52.9645319,5.5433936,Adres
3928,8612,Idzega,,Wymbritseradiel,Friesland,515,52.9799028,5.5533645,Adres
3929,8613,Sandfirden,,Wymbritseradiel,Friesland,515,52.9881299,5.5209776,Adres
3931,8615,Blauwhuis,,Wymbritseradiel,Friesland,515,53.0225,5.532222,Adres
3932,8616,Westhem,,Wymbritseradiel,Friesland,515,53.0156183,5.5500441,Adres
3933,8617,Abbega,,Wymbritseradiel,Friesland,515,53.0192891,5.5716955,Adres
3934,8618,Oosthem,,Wymbritseradiel,Friesland,515,53.0165259,5.6012921,Adres
3935,8621,Heeg,,Wymbritseradiel,Friesland,515,52.9715521,5.605224,Adres
3936,8622,Hommerts,,Wymbritseradiel,Friesland,515,52.981679,5.6501505,Adres
3937,8623,Jutrijp,JUTRYP,Wymbritseradiel,Friesland,515,52.994763,5.6500956,Adres
3938,8624,Uitwellingerga,,Wymbritseradiel,Friesland,515,53.0033721,5.7053841,Adres
3939,8625,Oppenhuizen,,Wymbritseradiel,Friesland,515,53.0125795,5.6964222,Adres
3940,8626,Offingawier,,Sneek,Friesland,515,53.030926,5.6941529,Adres
3941,8627,Gauw,,Wymbritseradiel,Friesland,515,53.0585683,5.7140367,Adres
3942,8628,Goenga,GOENGA,Wymbritseradiel,Friesland,515,53.05,5.7,Adres
3943,8629,Scharnegoutum,,Wymbritseradiel,Friesland,515,53.0643261,5.6802174,Adres
3944,8631,Loenga,LOENGA,Sneek,Friesland,515,53.05,5.6833333,Adres
3945,8632,Tirns,,Wymbritseradiel,Friesland,515,53.05892,5.6261417,Adres
3946,8633,IJsbrechtum,YSBRECHTUM,Sneek,Friesland,515,53.0419773,5.6325566,Adres
3947,8635,Boazum,BOZUM,Littenseradiel,Friesland,515,53.0884393,5.6965448,Adres
3948,8636,Britswert,BRITSWERD,Littenseradiel,Friesland,58,53.1122141,5.6756875,Adres
3949,8637,Wieuwerd,,Littenseradiel,Friesland,58,53.1097084,5.6897079,Adres
3950,8641,Rien,,Littenseradiel,Friesland,515,53.0959643,5.6578893,Adres
3951,8642,Lutkewierum,,Littenseradiel,Friesland,515,53.0886961,5.663273,Adres
3952,8644,Dearsum,DEERSUM,Boarnsterhim,Friesland,515,53.086491,5.7161575,Adres
3953,8647,Sibrandabuorren,SYBRANDABUREN,Boarnsterhim,Friesland,515,53.0683264,5.7208088,Adres
3954,8650,IJlst,,Wymbritseradiel,Friesland,515,52.9680597,5.604922,Postbus
3956,8658,Greonterp,,Wymbritseradiel,Friesland,515,53.0155037,5.5190502,Adres
3957,8700,Bolsward,,Bolsward,Friesland,515,53.0569848,5.5356553,Postbus
3960,8710,Workum,,Nijefurd,Friesland,515,52.9601858,5.4131901,Postbus
3962,8713,Hindeloopen,,Nijefurd,Friesland,514,52.9426846,5.4012542,Adres
3963,8715,Stavoren,,Nijefurd,Friesland,514,52.8829456,5.3607068,Adres
3964,8721,Warns,,Nijefurd,Friesland,514,52.8743192,5.4107648,Adres
3965,8722,Molkwerum,,Nijefurd,Friesland,514,52.9003905,5.39941,Adres
3966,8723,Koudum,,Nijefurd,Friesland,514,52.914484,5.4482493,Adres + Postbus
3967,8724,It Heidenskip,,Nijefurd,Friesland,514,52.9488351,5.5018875,Adres
3968,8730,Wommels,,Littenseradiel,Friesland,515,53.1079328,5.590158,Postbus
3970,8732,Kûbaard,KUBAARD,Littenseradiel,Friesland,515,53.1166667,5.5666667,Adres
3971,8733,Iens,,Littenseradiel,Friesland,515,53.1220978,5.6133302,Adres
3972,8734,Easterein,,Littenseradiel,Friesland,515,53.0972592,5.6189034,Adres
3973,8735,Itens,,Littenseradiel,Friesland,515,53.1014059,5.6432917,Adres
3974,8736,Reahûs,Reahus,Littenseradiel,Friesland,515,53.08372,5.63195,Adres
3975,8737,Hidaard,,Littenseradiel,Friesland,515,53.0794605,5.6032291,Adres
3976,8741,Hartwerd,,Wûnseradiel,Friesland,515,53.0681155,5.5682032,Adres
3977,8742,Burgwerd,,Wûnseradiel,Friesland,515,53.086119,5.5458909,Adres
3978,8743,Hichtum,,Wûnseradiel,Friesland,515,53.0813543,5.525951,Adres
3979,8744,Schettens,,Wûnseradiel,Friesland,517,53.0829415,5.4836023,Adres
3980,8745,Longerhouw,,Wûnseradiel,Friesland,517,53.0692241,5.4784098,Adres
3981,8746,Schraard,,Wûnseradiel,Friesland,517,53.0807887,5.4512145,Adres
3982,8747,Wons,,Wûnseradiel,Friesland,517,53.0839813,5.423212,Adres
3983,8748,Witmarsum,,Wûnseradiel,Friesland,517,53.1023274,5.4667442,Adres + Postbus
3984,8749,Pingjum,,Wûnseradiel,Friesland,517,53.1158288,5.4392565,Adres
3985,8751,Zurich,,Wûnseradiel,Friesland,517,53.1111778,5.3947511,Adres
3986,8752,Kornwerderzand,,Wûnseradiel,Friesland,517,53.0726456,5.337913,Adres
3987,8753,Cornwerd,,Wûnseradiel,Friesland,515,53.0832949,5.3907465,Adres
3988,8754,Makkum,,Wûnseradiel,Friesland,515,53.0561114,5.4032128,Adres + Postbus
3989,8755,Idsegahuizum,,Wûnseradiel,Friesland,515,53.0430986,5.4180548,Adres
3990,8756,Piaam,,Wûnseradiel,Friesland,515,53.0385612,5.406829,Adres
3991,8757,Gaast,,Wûnseradiel,Friesland,515,53.0163297,5.409823,Adres
3992,8758,Allingawier,,Wûnseradiel,Friesland,515,53.0476961,5.4459764,Adres
3993,8759,Exmorra,,Wûnseradiel,Friesland,515,53.055539,5.464973,Adres
3994,8761,Ferwoude,,Wûnseradiel,Friesland,515,53.0057009,5.4332717,Adres
3995,8762,Hieslum,,Wûnseradiel,Friesland,515,53.0083208,5.4885496,Adres
3996,8763,Parrega,,Wûnseradiel,Friesland,515,53.0187592,5.4776928,Adres
3997,8764,Dedgum,,Wûnseradiel,Friesland,515,53.0233306,5.4918158,Adres
3998,8765,Tjerkwerd,,Wûnseradiel,Friesland,515,53.0423532,5.5025371,Adres
3999,8766,Breezanddijk,BREEZANDDYK,Wûnseradiel,Friesland,517,53.02,5.206944,Adres
4000,8771,Nijland,NYLAND,Wymbritseradiel,Friesland,515,53.0509933,5.5765426,Adres
4001,8772,Tjalhuizum,,Wymbritseradiel,Friesland,515,53.0468753,5.6140568,Adres
4002,8773,Folsgare,,Wymbritseradiel,Friesland,515,53.0377002,5.6045421,Adres
4003,8774,Wolsum,,Wymbritseradiel,Friesland,515,53.0364094,5.545277,Adres
4004,8775,Nijhuizum,NYHUIZUM,Nijefurd,Friesland,515,52.9801037,5.485533,Adres
4005,8800,Franeker,,Franekeradeel,Friesland,517,53.1855183,5.5381637,Postbus
4008,8804,Tzum,,Franekeradeel,Friesland,517,53.1588616,5.5633501,Adres + Postbus
4009,8805,Hitzum,,Franekeradeel,Friesland,517,53.1661334,5.5195989,Adres
4010,8806,Achlum,,Franekeradeel,Friesland,517,53.1480338,5.4847188,Adres
4011,8807,Herbaijum,HERBAYUM,Franekeradeel,Friesland,517,53.1848118,5.4954675,Adres
4012,8808,Dongjum,,Franekeradeel,Friesland,517,53.2084093,5.5431818,Adres
4013,8809,Boer,,Franekeradeel,Friesland,517,53.2154852,5.5658264,Adres
4014,8811,Ried,,Franekeradeel,Friesland,517,53.2237365,5.5923017,Adres
4015,8812,Peins,,Franekeradeel,Friesland,517,53.206274,5.5944189,Adres
4016,8813,Schalsum,,Franekeradeel,Friesland,517,53.1981155,5.572159,Adres
4017,8814,Zweins,,Franekeradeel,Friesland,517,53.1909074,5.605222,Adres
4018,8816,Skingen,Schingen,Menaldumadeel,Friesland,517,53.2015322,5.6175766,Adres
4019,8821,Kimswerd,,Wûnseradiel,Friesland,517,53.141862,5.4394094,Adres
4020,8822,Arum,,Wûnseradiel,Friesland,517,53.12943,5.4774311,Adres
4021,8823,Lollum,,Wûnseradiel,Friesland,517,53.1258912,5.5309636,Adres
4022,8831,Winsum,,Littenseradiel,Friesland,517,53.1527192,5.6326533,Adres
4023,8832,Húns,Huns,Littenseradiel,Friesland,517,53.1673,5.66671,Adres
4024,8833,Leons,LIONS,Littenseradiel,Friesland,517,53.1521734,5.6796607,Adres
4025,8834,Baard,,Littenseradiel,Friesland,517,53.1422439,5.66849,Adres
4026,8835,Easterlittens,OOSTERLITTENS,Littenseradiel,Friesland,517,53.1353215,5.6501712,Adres
4027,8841,Baaium,BAYUM,Littenseradiel,Friesland,517,53.1648887,5.6222558,Adres
4028,8842,Wjelsryp,WELSRYP,Littenseradiel,Friesland,517,53.1666521,5.606909,Adres
4029,8843,Spannum,,Littenseradiel,Friesland,517,53.1428386,5.6076101,Adres
4030,8844,Hinnaard,HENNAARD,Littenseradiel,Friesland,515,53.1125561,5.6353678,Adres
4031,8845,Waaksens,,Littenseradiel,Friesland,517,53.1099958,5.5379145,Adres
4032,8851,Tzummarum,,Franekeradeel,Friesland,518,53.2374865,5.5498319,Adres
4033,8852,Firdgum,,Franekeradeel,Friesland,518,53.2485421,5.5601505,Adres
4034,8853,Klooster-Lidlum,KLOOSTER LIDLUM,Franekeradeel,Friesland,518,53.2300428,5.5240626,Adres
4035,8854,Oosterbierum,,Franekeradeel,Friesland,518,53.2345932,5.5123207,Adres
4036,8855,Sexbierum,,Franekeradeel,Friesland,517,53.2173164,5.4843741,Adres + Postbus
4037,8856,Pietersbierum,,Franekeradeel,Friesland,517,53.2157199,5.4764288,Adres
4038,8857,Wijnaldum,WYNALDUM,Harlingen,Friesland,517,53.1956574,5.4597788,Adres
4039,8860,Harlingen,,Harlingen,Friesland,517,53.1753413,5.4182838,Postbus
4042,8871,Midlum,,Harlingen,Friesland,517,53.1853369,5.476776,Adres
4044,8880,West-Terschelling,,Terschelling,Friesland,562,53.3642447,5.2168968,Postbus
4046,8882,Hee,TERSCHELLING HEE,Terschelling,Friesland,562,53.3755111,5.255395,Adres
4047,8883,Kaart,,Terschelling,Friesland,562,53.3766227,5.2703421,Adres
4048,8884,Baaiduinen,,Terschelling,Friesland,562,53.3773557,5.2868677,Adres
4049,8885,Kinnum,,Terschelling,Friesland,562,53.3753702,5.2761001,Adres
4050,8891,Midsland,Terschelling Midsland,Terschelling,Friesland,562,53.382631,5.2874422,Adres
4051,8892,Seerijp,ZEERYP;Seeryp,Terschelling,Friesland,562,53.3799642,5.2974874,Adres
4052,8893,Landerum,,Terschelling,Friesland,562,53.3866214,5.300388,Adres
4053,8894,Formerum,,Terschelling,Friesland,562,53.3898535,5.3098956,Adres
4054,8895,Lies,,Terschelling,Friesland,562,53.3938612,5.3262428,Adres
4057,8899,Vlieland,,Vlieland,Friesland,562,53.2501844,4.9514271,Adres + Postbus
4058,8900,Leeuwarden,,Leeuwarden,Friesland,58,53.223301,5.7516999,Adres + Postbus
4088,9000,Grou,GROUW,Boarnsterhim,Friesland,566,53.12021,5.8519,Postbus
4090,9003,Warten,WARTENA,Boarnsterhim,Friesland,58,53.1500391,5.8981573,Adres
4091,9004,Warstiens,,Boarnsterhim,Friesland,58,53.1613633,5.8627694,Adres
4092,9005,Wergea,WARGA,Boarnsterhim,Friesland,58,53.1519991,5.8468646,Adres
4093,9006,Eagum,AEGUM,Boarnsterhim,Friesland,58,53.1306799,5.8290237,Adres
4094,9007,Idaerd,IDAARD,Boarnsterhim,Friesland,566,53.1187878,5.8126966,Adres
4095,9008,Reduzum,,Boarnsterhim,Friesland,566,53.1169587,5.7853763,Adres
4096,9009,Friens,,Boarnsterhim,Friesland,566,53.0994661,5.800429,Adres
4097,9011,Jirnsum,IRNSUM,Boarnsterhim,Friesland,566,53.0806327,5.7936461,Adres
4098,9012,Raerd,RAUWERD,Boarnsterhim,Friesland,566,53.0983382,5.760811,Adres
4099,9013,Poppenwier,POPPINGAWIER,Boarnsterhim,Friesland,566,53.0845118,5.7484015,Adres
4100,9014,Tersoal,,Boarnsterhim,Friesland,515,53.0746615,5.7365693,Adres
4101,9021,Easterwierrum,OOSTERWIERUM;Easterwierum,Littenseradiel,Friesland,58,53.1100959,5.7324943,Adres
4102,9022,Mantgum,,Littenseradiel,Friesland,58,53.1291256,5.7206493,Adres
4103,9023,Jorwert,JORWERD,Littenseradiel,Friesland,58,53.144848,5.7118331,Adres
4104,9024,Weidum,,Littenseradiel,Friesland,58,53.1460597,5.7439155,Adres
4105,9025,Bears,,Littenseradiel,Friesland,58,53.1560181,5.7339966,Adres
4106,9026,Jellum,,Littenseradiel,Friesland,58,53.1686191,5.7402157,Adres
4107,9027,Hilaard,HYLAARD,Littenseradiel,Friesland,58,53.1649603,5.7117022,Adres
4108,9031,Boksum,,Menaldumadeel,Friesland,58,53.176945,5.7280173,Adres
4109,9032,Blessum,,Menaldumadeel,Friesland,58,53.180992,5.7105786,Adres
4110,9033,Deinum,,Menaldumadeel,Friesland,58,53.1918429,5.7249778,Adres
4111,9034,Marsum,Marssum,Menaldumadeel,Friesland,58,53.2107798,5.7266674,Adres
4112,9035,Dronryp,Dronrijp,Menaldumadeel,Friesland,517,53.1966063,5.6449476,Adres + Postbus
4113,9036,Menaam,Menaldum,Menaldumadeel,Friesland,518,53.2179186,5.6618266,Adres
4114,9037,Slappeterp,,Menaldumadeel,Friesland,518,53.2130255,5.6218291,Adres
4115,9038,Ingelum,Engelum,Menaldumadeel,Friesland,58,53.2248968,5.7134824,Adres
4116,9040,Berltsum,Berlikum Fr;Berlikum,Menaldumadeel,Friesland,518,53.1800259,5.5477143,Postbus
4118,9043,Wier,,Menaldumadeel,Friesland,518,53.2512191,5.6237296,Adres
4119,9044,Bitgum,Beetgum,Menaldumadeel,Friesland,58,53.2370427,5.6884188,Adres
4120,9045,Bitgummole,Beetgumermolen,Menaldumadeel,Friesland,58,53.2351562,5.7075843,Adres
4121,9047,Minnertsga,,het Bildt,Friesland,518,53.2509346,5.5980342,Adres
4122,9050,Stiens,,Leeuwarderadeel,Friesland,58,53.266452,5.745992,Postbus
4124,9053,Feinsum,Finkum,Leeuwarderadeel,Friesland,58,53.2782673,5.7549925,Adres
4125,9054,Hijum,,Leeuwarderadeel,Friesland,518,53.2905323,5.7665838,Adres
4126,9055,Britsum,,Leeuwarderadeel,Friesland,58,53.2531453,5.7855529,Adres
4127,9056,Koarnjum,Cornjum,Leeuwarderadeel,Friesland,58,53.2437894,5.7807181,Adres
4128,9057,Jelsum,,Leeuwarderadeel,Friesland,58,53.2346703,5.7830762,Adres
4129,9061,Gytsjerk,GIEKERK,Tytsjerksteradiel,Friesland,58,53.2410241,5.8907254,Adres
4130,9062,Oentsjerk,OENKERK,Tytsjerksteradiel,Friesland,58,53.2533813,5.8987505,Adres + Postbus
4131,9063,Mûnein,Molenend;Munein,Tytsjerksteradiel,Friesland,58,53.25164,5.91874,Adres
4132,9064,Aldtsjerk,Oudkerk,Tytsjerksteradiel,Friesland,58,53.2643034,5.8891236,Adres
4133,9067,Readtsjerk,Roodkerk,Dantumadiel,Friesland,58,53.2600828,5.9218173,Adres
4134,9071,Alde Leie,OUDE LEYE;Oude Leije,Leeuwarderadeel,Friesland,518,53.2880323,5.7349336,Adres
4136,9073,Marrum,,Ferwerderadiel,Friesland,518,53.322673,5.8018778,Adres + Postbus
4137,9074,Hallum,,Ferwerderadiel,Friesland,518,53.3051209,5.784383,Adres + Postbus
4138,9075,Westhoek,,het Bildt,Friesland,518,53.2760097,5.5607068,Adres
4139,9076,Sint Annaparochie,ST ANNAPAROCHIE,het Bildt,Friesland,518,53.2764463,5.6570979,Adres + Postbus
4140,9077,Vrouwenparochie,,het Bildt,Friesland,518,53.2800146,5.7030451,Adres
4141,9078,Oude Bildtzijl,OUDE BILDTZYL,het Bildt,Friesland,518,53.3136219,5.708998,Adres
4142,9079,Sint Jacobiparochie,ST JACOBIPAROCHIE,het Bildt,Friesland,518,53.2728486,5.6087388,Adres
4143,9081,Lekkum,,Leeuwarden,Friesland,58,53.2256277,5.8203814,Adres
4144,9082,Miedum,,Leeuwarden,Friesland,58,53.2354527,5.8388712,Adres
4145,9083,Snakkerburen,,Leeuwarden,Friesland,58,53.220113,5.8096366,Adres
4146,9084,Goutum,,Leeuwarden,Friesland,58,53.17842,5.8069262,Adres
4147,9085,Teerns,,Leeuwarden,Friesland,58,53.1808429,5.8342596,Adres
4148,9086,Hempens,,Leeuwarden,Friesland,58,53.178766,5.8378606,Adres
4149,9087,Swichum,,Leeuwarden,Friesland,58,53.1539551,5.8186478,Adres
4150,9088,Wirdum,,Leeuwarden,Friesland,58,53.1500314,5.8050965,Adres
4151,9089,Wytgaard,,Leeuwarden,Friesland,58,53.140833,5.783889,Adres
4152,9091,Wyns,,Tytsjerksteradiel,Friesland,58,53.2514265,5.8323263,Adres
4153,9100,Dokkum,,Dongeradeel,Friesland,519,53.3109748,5.9948827,Postbus
4157,9104,Damwâld,Damwoude,Dantumadiel,Friesland,511,53.283333,6,Adres + Postbus
4158,9105,Rinsumageast,Rinsumageest,Dantumadiel,Friesland,511,53.2973163,5.9498906,Adres
4159,9106,Sibrandahûs,SYBRANDAHUIS;Sijbrandahuis,Dantumadiel,Friesland,519,53.316667,5.966667,Adres
4160,9107,Jannum,JANUM,Ferwerderadiel,Friesland,519,53.3124887,5.9027227,Adres
4161,9108,Broeksterwâld,Broeksterwoude,Dantumadiel,Friesland,511,53.266667,6,Adres
4162,9109,De Falom,De Valom,Dantumadiel,Friesland,511,53.2634435,6.0077314,Adres
4163,9111,Burdaard,BIRDAARD,Ferwerderadiel,Friesland,519,53.2977219,5.8692403,Adres
4165,9113,Wâlterswâld,Wouterswoude,Dantumadiel,Friesland,511,53.3,6.033333,Adres
4166,9114,Driezum,Driesum,Dantumadiel,Friesland,511,53.2968837,6.045633,Adres
4167,9121,Aalsum,AALZUM,Dongeradeel,Friesland,519,53.3378209,6.0033683,Adres
4168,9122,Wetsens,WETZENS,Dongeradeel,Friesland,519,53.3474779,6.0332484,Adres
4169,9123,Metslawier,,Dongeradeel,Friesland,519,53.3606625,6.0665857,Adres
4170,9124,Jouswier,,Dongeradeel,Friesland,519,53.3499847,6.073475,Adres
4172,9131,Ee,,Dongeradeel,Friesland,519,53.3304259,6.1008417,Adres
4173,9132,Engwierum,,Dongeradeel,Friesland,511,53.3199914,6.1366541,Adres
4174,9133,Anjum,,Dongeradeel,Friesland,519,53.3743702,6.1266778,Adres + Postbus
4175,9134,Lioessens,,Dongeradeel,Friesland,519,53.3805168,6.0890796,Adres
4176,9135,Morra,,Dongeradeel,Friesland,519,53.3719241,6.0879929,Adres
4177,9136,Paesens,,Dongeradeel,Friesland,519,53.4015212,6.0849873,Adres
4178,9137,Oosternijkerk,OOSTERNYKERK,Dongeradeel,Friesland,519,53.3791579,6.0535304,Adres
4179,9138,Niawier,,Dongeradeel,Friesland,519,53.3636696,6.0477812,Adres
4180,9141,Wierum,,Dongeradeel,Friesland,519,53.4013718,6.0159007,Adres
4181,9142,Moddergat,,Dongeradeel,Friesland,519,53.4030752,6.0819604,Adres
4183,9144,Hantumhuizen,,Dongeradeel,Friesland,519,53.3723979,5.9977785,Adres
4184,9145,Ternaard,,Dongeradeel,Friesland,519,53.3807711,5.965258,Adres
4185,9146,Hantumeruitburen,,Dongeradeel,Friesland,519,53.3599912,6.0026793,Adres
4186,9147,Hantum,,Dongeradeel,Friesland,519,53.3625326,5.9649229,Adres
4187,9148,Hiaure,,Dongeradeel,Friesland,519,53.3472454,5.9730214,Adres
4188,9151,Holwerd,,Dongeradeel,Friesland,519,53.3683775,5.9005378,Adres
4189,9152,Waaxens,,Dongeradeel,Friesland,519,53.3563815,5.9213459,Adres
4190,9153,Brantgum,,Dongeradeel,Friesland,519,53.3521088,5.9301891,Adres
4191,9154,Foudgum,,Dongeradeel,Friesland,519,53.3451929,5.9416273,Adres
4192,9155,Raard,,Dongeradeel,Friesland,519,53.3255822,5.9445867,Adres
4193,9156,Bornwird,,Dongeradeel,Friesland,519,53.3340004,5.9544077,Adres
4194,9160,Hollum,,Ameland,Friesland,519,53.4410245,5.6359584,Postbus
4196,9162,Ballum,,Ameland,Friesland,519,53.4440723,5.6860721,Adres
4199,9166,Schiermonnikoog,,Schiermonnikoog,Friesland,519,53.4785962,6.1560311,Adres + Postbus
4200,9171,Blije,Blija,Ferwerderadiel,Friesland,519,53.3523013,5.8615714,Adres
4201,9172,Ferwert,FERWERD,Ferwerderadiel,Friesland,518,53.3377628,5.824424,Adres + Postbus
4202,9173,Hegebeintum,HOGEBEINTUM,Ferwerderadiel,Friesland,518,53.3368943,5.8503137,Adres
4203,9174,Ginnum,GENUM,Ferwerderadiel,Friesland,519,53.3225979,5.8745555,Adres
4204,9175,Reitsum,,Ferwerderadiel,Friesland,519,53.3210197,5.8912098,Adres
4205,9176,Lichtaard,,Ferwerderadiel,Friesland,519,53.3258678,5.9131033,Adres
4206,9177,Jislum,,Ferwerderadiel,Friesland,519,53.3124833,5.878267,Adres
4207,9178,Wânswert,WANSWERD,Ferwerderadiel,Friesland,519,53.3,5.85,Adres
4208,9200,Drachten,,Smallingerland,Friesland,512,53.119202,6.1297,Postbus
4216,9211,Kortehemmen,,Smallingerland,Friesland,512,53.0837231,6.0683656,Adres
4217,9212,Boornbergum,,Smallingerland,Friesland,512,53.0824994,6.0439752,Adres
4218,9213,De Wilgen,,Smallingerland,Friesland,512,53.0995009,6.034125,Adres
4219,9214,Smalle Ee,,Smallingerland,Friesland,512,53.1036621,6.0183321,Adres
4220,9215,De Veenhoop,,Smallingerland,Friesland,512,53.0980115,5.9500655,Adres
4222,9217,Nijega,NYEGA,Smallingerland,Friesland,512,53.1406092,6.0262654,Adres
4223,9218,Opeinde,,Smallingerland,Friesland,512,53.1347884,6.0555258,Adres
4224,9219,De Tike,,Smallingerland,Friesland,512,53.149723,6.0375953,Adres
4225,9221,Rottevalle,,Smallingerland,Friesland,512,53.1460571,6.1052008,Adres
4226,9222,Drachtstercompagnie,DRACHTSTERCOMPAGN,Smallingerland,Friesland,512,53.1340722,6.1399365,Adres
4227,9223,Houtigehage,,Smallingerland,Friesland,512,53.1532187,6.143244,Adres
4228,9230,Surhuisterveen,,Achtkarspelen,Friesland,512,53.1827153,6.1666215,Postbus
4230,9233,Boelenslaan,,Achtkarspelen,Friesland,512,53.1615492,6.1460059,Adres + Postbus
4231,9240,Wijnjewoude,WYNJEWOUDE,Opsterland,Friesland,516,53.0386219,6.2175855,Postbus
4233,9243,Bakkeveen,,Opsterland,Friesland,516,53.079226,6.2583855,Adres + Postbus
4234,9244,Beetsterzwaag,,Opsterland,Friesland,512,53.0594184,6.0782764,Adres + Postbus
4235,9245,Nij Beets,NY BEETS,Opsterland,Friesland,512,53.0702908,6.0032155,Adres
4236,9246,Olterterp,,Opsterland,Friesland,512,53.0665481,6.1006335,Adres
4237,9247,Ureterp,,Opsterland,Friesland,512,53.0956086,6.1684547,Adres + Postbus
4238,9248,Siegerswoude,,Opsterland,Friesland,512,53.0926189,6.2174536,Adres
4239,9249,Frieschepalen,,Opsterland,Friesland,512,53.1096648,6.2058479,Adres
4240,9250,Burgum,BERGUM,Tytsjerksteradiel,Friesland,511,53.20378,6.00045,Postbus
4242,9254,Hurdegaryp,HARDEGARYP,Tytsjerksteradiel,Friesland,511,53.21487,5.941003,Adres + Postbus
4243,9255,Tytsjerk,TIETJERK,Tytsjerksteradiel,Friesland,511,53.2143699,5.9117022,Adres
4244,9256,Ryptsjerk,,Tytsjerksteradiel,Friesland,511,53.2244179,5.9159708,Adres
4245,9257,Noardburgum,NOORDBERGUM,Tytsjerksteradiel,Friesland,511,53.2252228,6.0034093,Adres
4246,9258,Jistrum,,Tytsjerksteradiel,Friesland,512,53.2120483,6.0668986,Adres
4247,9260,Eastermar,Oostermeer,Tytsjerksteradiel,Friesland,512,53.174894,6.059576,Postbus
4249,9262,Sumar,,Tytsjerksteradiel,Friesland,511,53.1776214,6.0024829,Adres
4250,9263,Garyp,,Tytsjerksteradiel,Friesland,511,53.1673127,5.9703906,Adres
4251,9264,Earnewâld,Eernewoude,Tytsjerksteradiel,Friesland,511,53.13121,5.94211,Adres
4252,9265,Suwâld,Suwald;Suawoude,Tytsjerksteradiel,Friesland,511,53.18065,5.9228,Adres
4253,9269,Feanwâlden,Veenwouden,Dantumadiel,Friesland,511,53.233333,6,Adres + Postbus
4254,9270,De Westereen,Zwaagwesteinde,Dantumadiel,Friesland,511,53.2538563,6.0388937,Postbus
4256,9280,Harkema,,Achtkarspelen,Friesland,512,53.1896377,6.1321923,Postbus
4258,9283,Surhuizum,,Achtkarspelen,Friesland,512,53.2048729,6.1790038,Adres
4259,9284,Augustinusga,,Achtkarspelen,Friesland,512,53.2182273,6.1608938,Adres
4260,9285,Buitenpost,,Achtkarspelen,Friesland,511,53.2524947,6.1503754,Adres + Postbus
4261,9286,Twijzel,TWYZEL,Achtkarspelen,Friesland,511,53.233302,6.0906307,Adres
4262,9287,Twijzelerheide,TWYZELERHEIDE,Achtkarspelen,Friesland,511,53.2409366,6.0436067,Adres
4263,9288,Kootstertille,,Achtkarspelen,Friesland,512,53.2118299,6.0922821,Adres + Postbus
4264,9289,Drogeham,,Achtkarspelen,Friesland,512,53.201959,6.1111271,Adres + Postbus
4265,9290,Kollum,,Kollumerland en Nieuwkruisland,Friesland,511,53.27954,6.151259,Postbus
4267,9292,Augsbuurt,,Kollumerland en Nieuwkruisland,Friesland,511,53.266667,6.163889,Adres
